9.698395652153401159e+01
9.686124829916647627e+01
9.683443341877780597e+01
9.671315599802890972e+01
9.669230573078357338e+01
9.660393342241010828e+01
9.658044106850363164e+01
9.652000903588742631e+01
9.649742150631810489e+01
9.645694436532585314e+01
9.643782123716617605e+01
9.641092210221644621e+01
9.639600692497188561e+01
9.637820491580899329e+01
9.636719103467656566e+01
9.635545756238337844e+01
9.634763709110252705e+01
9.633995033650344908e+01
9.633456862747641480e+01
9.632958323919798715e+01
9.632598706100412755e+01
9.632280769142526822e+01
9.632048408724833166e+01
9.631851402819019370e+01
9.631708152874010409e+01
9.631592237976056481e+01
9.631510653727544025e+01
9.631449181605294996e+01
9.631409930724106516e+01
9.631385047419844625e+01
9.631374699789975580e+01
9.631374426447194992e+01
9.631383738525403260e+01
9.631400028709600747e+01
9.631422678421813544e+01
9.631450122110668133e+01
9.631481804114409329e+01
9.631516761190457032e+01
9.631554552233490085e+01
9.631594572052154035e+01
9.631636491369722819e+01
9.631679923355083872e+01
9.631724630714141711e+01
9.631770362789448825e+01
9.631816952255729802e+01
9.631865840440420357e+01
9.631915168286188589e+01
9.631964386435838321e+01
9.632013478527332495e+01
9.632062402559793668e+01
9.632111210805454959e+01
9.632159902600579926e+01
9.632208511743728252e+01
9.632257043279801678e+01
9.632305517410300411e+01
9.632353939721835445e+01
9.632402322492498570e+01
9.632450670521737379e+01
9.632498991446219350e+01
9.632547289004102709e+01
9.632595568042471257e+01
9.632643831328216777e+01
9.632692081988999178e+01
9.632740322012415390e+01
9.632788553442892976e+01
9.632836777681669105e+01
9.632884996078352913e+01
9.632933209608766845e+01
9.632981419170438642e+01
9.633029625437374932e+01
9.633077829009708637e+01
9.633126030350381086e+01
9.633174229862261484e+01
9.633222427862095572e+01
9.633270624621104616e+01
9.633318820355424350e+01
9.633367015248022369e+01
9.633415209446103233e+01
9.633463403073281484e+01
9.633511596229682539e+01
9.633559788998904594e+01
9.633607981448989221e+01
9.633656173636515518e+01
9.633704365607691500e+01
9.633752557400828209e+01
9.633800749047290424e+01
9.633848940573032849e+01
9.633897131999336239e+01
9.633945323343785105e+01
9.633993514620819099e+01
9.634041705842354020e+01
9.634089897018183990e+01
9.634138088156385038e+01
9.634186279263599317e+01
9.634234470345302270e+01
9.634282661405997317e+01
9.634330852449394911e+01
9.634379043478550386e+01
9.634427234495979064e+01
9.634475425503752888e+01
9.634523616503575738e+01
9.634571807496853069e+01
9.634619998484740222e+01
9.634668189468189325e+01
9.634716380447984818e+01
9.634764571424770452e+01
9.634812762399079134e+01
9.634860953371348558e+01
9.634909144341938259e+01
9.634957335311145243e+01
9.635005526279213939e+01
9.635053717246344718e+01
9.635101908212703847e+01
9.635150099178427752e+01
9.635198290143628697e+01
9.635246481108399053e+01
9.635294672072814137e+01
9.635342863036937899e+01
9.635391054000820077e+01
9.635439244964504724e+01
9.635487435928025945e+01
9.635535626891413585e+01
9.635583817854690380e+01
9.635632008817876226e+01
9.635680199780986754e+01
9.635728390744036176e+01
9.635776581707034438e+01
9.635824772669991489e+01
9.635872963632914434e+01
9.635921154595808957e+01
9.635969345558679322e+01
9.636017536521531213e+01
9.636065727484366050e+01
9.636113918447188098e+01
9.636162109410000198e+01
9.636210300372803772e+01
9.636258491335598819e+01
9.636306682298388182e+01
9.636354873261173282e+01
9.636403064223954118e+01
9.636451255186730691e+01
9.636499446149505843e+01
9.636547637112278153e+01
9.636595828075049042e+01
9.636644019037818509e+01
9.636692210000586556e+01
9.636740400963353181e+01
9.636788591926118386e+01
9.636836782888883590e+01
9.636884973851647374e+01
9.636933164814411157e+01
9.636981355777174940e+01
9.637029546739938723e+01
9.637077737702701086e+01
9.637125928665463448e+01
9.637174119628225810e+01
9.637222310590988172e+01
9.637270501553750535e+01
9.637318692516512897e+01
9.637366883479275259e+01
9.637409120274604390e+01
