source,time,value,unit
Noah’s Iphone,124,21.263666666666666,Cal
Noah’s Iphone,125,27.864,Cal
Noah’s Iphone,126,22.994609374999996,Cal
Noah’s Iphone,127,32.13077777777778,Cal
Noah’s Iphone,128,23.816380952380957,Cal
Noah’s Iphone,129,22.114454545454546,Cal
Noah’s Iphone,130,23.457573770491813,Cal
Noah’s Iphone,131,28.569634615384626,Cal
Noah’s Iphone,132,24.688150000000004,Cal
Noah’s Iphone,133,22.050815384615387,Cal
Noah’s Iphone,134,29.91626,Cal
Noah’s Iphone,135,24.545836065573774,Cal
Noah’s Iphone,136,27.398490566037744,Cal
Noah’s Iphone,137,21.262056338028174,Cal
Noah’s Iphone,138,22.15361764705883,Cal
Noah’s Iphone,139,22.701333333333334,Cal
Noah’s Iphone,140,22.125671641791048,Cal
Noah’s Iphone,141,22.161,Cal
Noah’s Iphone,142,24.842016949152548,Cal
Noah’s Iphone,143,24.214883333333336,Cal
Noah’s Iphone,144,19.058896103896107,Cal
Noah’s Iphone,145,20.49717808219178,Cal
Noah’s Iphone,146,24.988898305084753,Cal
Noah’s Iphone,147,24.85922413793104,Cal
Noah’s Iphone,148,22.55133846153846,Cal
Noah’s Iphone,149,25.52227586206897,Cal
Noah’s Iphone,150,27.132018518518525,Cal
Noah’s Iphone,151,24.821934426229515,Cal
Noah’s Iphone,152,18.568879518072293,Cal
Noah’s Iphone,153,19.860458333333334,Cal
Noah’s Iphone,154,23.360698412698415,Cal
Noah’s Iphone,155,23.62882258064517,Cal
Noah’s Iphone,156,24.412721311475416,Cal
Noah’s Iphone,157,24.150220338983047,Cal
Noah’s Iphone,158,19.35518987341772,Cal
Noah’s Iphone,159,23.902466666666673,Cal
Noah’s Iphone,160,24.084655737704917,Cal
Noah’s Iphone,161,19.055773333333335,Cal
Noah’s Iphone,162,22.9890634920635,Cal
Noah’s Iphone,163,32.43865217391305,Cal
Noah’s Iphone,164,20.3423661971831,Cal
Noah’s Iphone,165,18.876717948717953,Cal
Noah’s Iphone,166,25.936054545454553,Cal
Noah’s Iphone,167,26.60277777777778,Cal
Noah’s Iphone,168,24.886593220338984,Cal
Noah’s Iphone,169,18.720592105263165,Cal
Noah’s Iphone,170,21.562436619718312,Cal
Noah’s Iphone,171,20.98449275362319,Cal
Noah’s Iphone,172,19.861959459459456,Cal
Noah’s Iphone,173,23.385354838709674,Cal
Noah’s Iphone,174,20.463464788732395,Cal
Noah’s Iphone,175,25.337789473684207,Cal
Noah’s Iphone,176,23.934967741935477,Cal
Noah’s Iphone,177,24.613237288135586,Cal
Noah’s Iphone,178,22.029820895522388,Cal
Noah’s Iphone,179,20.293041095890413,Cal
Noah’s Iphone,180,22.725953125,Cal
Noah’s Iphone,181,19.36561842105263,Cal
Noah’s Iphone,182,20.290986301369863,Cal
Noah’s Iphone,183,23.291375000000002,Cal
Noah’s Iphone,184,22.42832307692308,Cal
Noah’s Iphone,185,19.784226666666665,Cal
Noah’s Iphone,186,20.822760563380278,Cal
Noah’s Iphone,187,18.3035125,Cal
Noah’s Iphone,188,22.845907692307694,Cal
Noah’s Iphone,189,19.587082191780823,Cal
Noah’s Iphone,190,19.634310810810813,Cal
Noah’s Iphone,191,18.815493506493507,Cal
Noah’s Iphone,192,20.06342465753425,Cal
Noah’s Iphone,193,19.648671052631578,Cal
Noah’s Iphone,194,22.64940625,Cal
Noah’s Iphone,195,18.558461538461536,Cal
Noah’s Iphone,196,23.95709836065574,Cal
Noah’s Iphone,197,20.93528571428572,Cal
Noah’s Iphone,198,34.80171428571428,Cal
Noah’s Iphone,199,28.098020000000005,Cal
Noah’s Iphone,200,26.61537037037038,Cal
Noah’s Iphone,201,25.24763157894737,Cal
Noah’s Iphone,202,23.584476190476202,Cal
Noah’s Iphone,203,18.598923076923086,Cal
Noah’s Iphone,204,10.091447552447555,Cal
Noah’s Iphone,205,23.924532258064524,Cal
Noah’s Iphone,206,22.415656249999998,Cal
Noah’s Iphone,207,25.75236206896552,Cal
Noah’s Iphone,208,22.331307692307693,Cal
Noah’s Iphone,209,31.08130434782609,Cal
Noah’s Iphone,210,27.716830188679253,Cal
Noah’s Iphone,211,25.274087719298247,Cal
Noah’s Iphone,212,22.890612903225808,Cal
Noah’s Iphone,213,25.882017543859646,Cal
Noah’s Iphone,214,32.71088636363638,Cal
Noah’s Iphone,215,10.138666666666667,Cal
Noah’s Apple Watch,216,3.4125973282442748,Cal
Noah’s Apple Watch,217,9.577842696629215,Cal
Noah’s Apple Watch,218,6.3279272030651335,Cal
Noah’s Apple Watch,219,8.123391705069125,Cal
Noah’s Apple Watch,220,12.532131386861314,Cal
Noah’s Apple Watch,221,3.7036276150627616,Cal
Noah’s Apple Watch,222,3.8186778947368416,Cal
Noah’s Apple Watch,223,9.571277486910995,Cal
Noah’s Apple Watch,224,12.857693430656933,Cal
Noah’s Apple Watch,225,14.427864000000001,Cal
Noah’s Apple Watch,226,3.9371356993736955,Cal
Noah’s Apple Watch,227,6.150164948453607,Cal
Noah’s Apple Watch,228,8.26896803652968,Cal
Noah’s Apple Watch,229,15.826234234234233,Cal
Noah’s Apple Watch,230,4.4500931372549015,Cal
Noah’s Apple Watch,231,4.865930294906166,Cal
Noah’s Apple Watch,232,6.705522388059701,Cal
Noah’s Apple Watch,233,5.784446540880502,Cal
Noah’s Apple Watch,234,5.5625669781931455,Cal
Noah’s Apple Watch,235,4.119881431767338,Cal
Noah’s Apple Watch,236,8.742783653846153,Cal
Noah’s Apple Watch,237,5.007818181818182,Cal
Noah’s Apple Watch,238,3.4382685185185187,Cal
Noah’s Apple Watch,239,11.878290322580643,Cal
Noah’s Apple Watch,240,11.620164556962028,Cal
Noah’s Apple Watch,241,10.001237288135593,Cal
Noah’s Apple Watch,242,6.521970802919708,Cal
Noah’s Apple Watch,243,6.920192592592592,Cal
Noah’s Apple Watch,244,5.17676231884058,Cal
Noah’s Apple Watch,245,6.175530612244898,Cal
Noah’s Apple Watch,246,6.57204659498208,Cal
Noah’s Apple Watch,247,3.22772389380531,Cal
Noah’s Apple Watch,248,5.484426380368098,Cal
Noah’s Apple Watch,249,7.866049107142857,Cal
Noah’s Apple Watch,250,5.328848214285714,Cal
Noah’s Apple Watch,251,8.821969387755104,Cal
Noah’s Apple Watch,252,6.025268707482994,Cal
Noah’s Apple Watch,253,5.734138263665595,Cal
Noah’s Apple Watch,254,5.575292168674699,Cal
Noah’s Apple Watch,255,21.91367948717949,Cal
Noah’s Apple Watch,256,47.49785714285715,Cal
Noah’s Apple Watch,257,58.53367857142858,Cal
Noah’s Apple Watch,258,11.043263473053893,Cal
Noah’s Apple Watch,259,7.98264,Cal
Noah’s Apple Watch,260,7.890402654867257,Cal
Noah’s Apple Watch,261,1.1786550819672132,Cal
Noah’s Apple Watch,262,7.853493212669682,Cal
Noah’s Apple Watch,263,12.439267123287673,Cal
Noah’s Apple Watch,264,10.082483695652174,Cal
Noah’s Apple Watch,265,5.97947194719472,Cal
Noah’s Apple Watch,266,1.4923197442046365,Cal
Noah’s Apple Watch,267,6.065901315789474,Cal
Noah’s Apple Watch,268,10.981524691358025,Cal
Noah’s Apple Watch,269,7.42471914893617,Cal
Noah’s Apple Watch,270,5.450300595238095,Cal
Noah’s Apple Watch,271,4.835574123989218,Cal
Noah’s Apple Watch,272,1.6354010647737356,Cal
Noah’s Apple Watch,273,5.476468944099378,Cal
Noah’s Apple Watch,274,5.927268852459016,Cal
Noah’s Apple Watch,275,10.690508771929824,Cal
Noah’s Apple Watch,276,18.640711340206185,Cal
Noah’s Apple Watch,277,8.196859813084114,Cal
Noah’s Apple Watch,278,48.182625,Cal
Noah’s Apple Watch,281,68.316,Cal
Noah’s Apple Watch,282,6.712921348314607,Cal
Noah’s Apple Watch,283,5.212913407821229,Cal
Noah’s Apple Watch,284,7.782022026431717,Cal
Noah’s Apple Watch,285,7.392688796680497,Cal
Noah’s Apple Watch,286,6.72402290076336,Cal
Noah’s Apple Watch,287,15.670008771929826,Cal
Noah’s Apple Watch,288,4.2274350961538465,Cal
Noah’s Apple Watch,289,4.446504739336493,Cal
Noah’s Apple Watch,290,4.869626373626374,Cal
Noah’s Apple Watch,291,4.400255980861244,Cal
Noah’s Apple Watch,292,4.236544186046512,Cal
Noah’s Apple Watch,293,5.094775280898876,Cal
Noah’s Apple Watch,294,5.753200636942675,Cal
Noah’s Apple Watch,295,4.616039603960396,Cal
Noah’s Apple Watch,296,5.706288819875776,Cal
Noah’s Apple Watch,297,5.646256965944272,Cal
Noah’s Apple Watch,298,13.524945736434107,Cal
Noah’s Apple Watch,299,6.236068493150684,Cal
Noah’s Apple Watch,300,5.6160000000000005,Cal
Noah’s Apple Watch,301,10.656456140350876,Cal
Noah’s Apple Watch,302,4.545498771498771,Cal
Noah’s Apple Watch,303,7.454646586345382,Cal
Noah’s Apple Watch,304,7.161024096385542,Cal
Noah’s Apple Watch,305,52.145307692307696,Cal
Noah’s Apple Watch,309,68.31600000000002,Cal
Noah’s Apple Watch,310,12.906588652482268,Cal
Noah’s Apple Watch,311,4.153180365296803,Cal
Noah’s Apple Watch,312,7.3208242187499994,Cal
Noah’s Apple Watch,313,41.88765217391305,Cal
Noah’s Apple Watch,314,68.31600000000002,Cal
Noah’s Apple Watch,315,9.843966292134832,Cal
Noah’s Apple Watch,316,4.09461797752809,Cal
Noah’s Apple Watch,317,4.390039119804401,Cal
Noah’s Apple Watch,318,5.423502976190476,Cal
Noah’s Apple Watch,319,6.122376623376623,Cal
Noah’s Apple Watch,320,3.830317021276596,Cal
Noah’s Apple Watch,321,6.769209737827715,Cal
Noah’s Apple Watch,322,9.597327956989247,Cal
Noah’s Apple Watch,323,9.038118811881189,Cal
Noah’s Apple Watch,324,12.431086330935251,Cal
Noah’s Apple Watch,325,9.81316111111111,Cal
Noah’s Apple Watch,326,14.932286885245903,Cal
Noah’s Apple Watch,327,41.552564102564105,Cal
Noah’s Apple Watch,328,9.729744791666667,Cal
Noah’s Apple Watch,329,6.956647509578544,Cal
Noah’s Apple Watch,330,10.973769696969699,Cal
Noah’s Apple Watch,331,6.722783582089552,Cal
Noah’s Apple Watch,332,6.734363970588235,Cal
Noah’s Apple Watch,333,4.78989709762533,Cal
Noah’s Apple Watch,334,6.054296296296296,Cal
Noah’s Apple Watch,335,5.821964052287583,Cal
Noah’s Apple Watch,336,12.627105633802817,Cal
Noah’s Apple Watch,337,5.837962145110411,Cal
Noah’s Apple Watch,338,48.7279705882353,Cal
Noah’s Apple Watch,339,5.772820189274448,Cal
Noah’s Apple Watch,340,6.787962264150944,Cal
Noah’s Apple Watch,341,6.662139705882353,Cal
Noah’s Apple Watch,342,6.487807829181495,Cal
Noah’s Apple Watch,343,6.435531914893617,Cal
Noah’s Apple Watch,344,4.873533156498674,Cal
Noah’s Apple Watch,345,7.789017391304348,Cal
Noah’s Apple Watch,346,4.582035714285714,Cal
Noah’s Apple Watch,347,7.1578991935483876,Cal
Noah’s Apple Watch,348,4.627329949238579,Cal
Noah’s Apple Watch,349,7.108317073170731,Cal
Noah’s Apple Watch,350,6.250472027972028,Cal
Noah’s Apple Watch,351,4.452228501228501,Cal
Noah’s Apple Watch,352,5.308735905044511,Cal
Noah’s Apple Watch,353,22.029691176470592,Cal
Noah’s Apple Watch,354,18.856426966292133,Cal
Noah’s Apple Watch,355,5.0425,Cal
Noah’s Apple Watch,356,6.902248031496062,Cal
Noah’s Apple Watch,357,12.059308219178083,Cal
Noah’s Apple Watch,358,14.928102564102565,Cal
Noah’s Apple Watch,359,6.183976510067114,Cal
Noah’s Apple Watch,360,18.080569892473118,Cal
Noah’s Apple Watch,361,18.857666666666667,Cal
Noah’s Apple Watch,362,37.65107142857143,Cal
Noah’s Apple Watch,363,8.61673023255814,Cal
Noah’s Apple Watch,364,7.105181818181817,Cal
Noah’s Apple Watch,365,8.746782608695653,Cal
Noah’s Apple Watch,366,6.774167938931299,Cal
Noah’s Apple Watch,367,8.11034529147982,Cal
Noah’s Apple Watch,368,4.605430317848411,Cal
Noah’s Apple Watch,369,4.8217549857549855,Cal
Noah’s Apple Watch,370,8.425961352657005,Cal
Noah’s Apple Watch,371,25.246573529411766,Cal
Noah’s Apple Watch,372,4.924038888888889,Cal
Noah’s Apple Watch,373,7.180301587301588,Cal
Noah’s Apple Watch,374,6.931304526748972,Cal
Noah’s Apple Watch,375,12.353309859154932,Cal
Noah’s Apple Watch,376,6.989118852459017,Cal
Noah’s Apple Watch,377,21.613939759036146,Cal
Noah’s Apple Watch,378,5.1543429394812685,Cal
Noah’s Apple Watch,379,4.209519630484988,Cal
Noah’s Apple Watch,380,15.245000000000003,Cal
Noah’s Apple Watch,381,4.525931203931204,Cal
Noah’s Apple Watch,382,5.826788961038961,Cal
Noah’s Apple Watch,383,5.9390906040268465,Cal
Noah’s Apple Watch,384,9.455424083769634,Cal
Noah’s Apple Watch,385,4.383822541966427,Cal
Noah’s Apple Watch,386,5.006849162011173,Cal
Noah’s Apple Watch,387,6.320147368421052,Cal
Noah’s Apple Watch,388,11.765245033112583,Cal
Noah’s Apple Watch,389,17.790599999999998,Cal
Noah’s Apple Watch,390,10.330494117647058,Cal
Noah’s Apple Watch,391,30.05806896551724,Cal
Noah’s Apple Watch,392,42.42097368421054,Cal
Noah’s Apple Watch,393,25.444399999999998,Cal
Noah’s Apple Watch,394,11.985040268456377,Cal
Noah’s Apple Watch,395,7.851686440677966,Cal
Noah’s Apple Watch,396,3.83446750524109,Cal
Noah’s Apple Watch,397,9.066469696969698,Cal
Noah’s Apple Watch,398,8.335819819819818,Cal
Noah’s Apple Watch,399,30.35205454545455,Cal
Noah’s Apple Watch,400,10.93690476190476,Cal
Noah’s Apple Watch,401,15.969513513513512,Cal
Noah’s Apple Watch,402,26.50011111111111,Cal
Noah’s Apple Watch,403,14.1973984375,Cal
Noah’s Apple Watch,404,48.33733333333333,Cal
Noah’s Apple Watch,407,68.073,Cal
Noah’s Apple Watch,408,19.527697674418604,Cal
Noah’s Apple Watch,409,3.1486515151515153,Cal
Noah’s Apple Watch,410,9.887408839779006,Cal
Noah’s Apple Watch,411,15.029408695652174,Cal
Noah’s Apple Watch,412,7.6773914893617015,Cal
Noah’s Apple Watch,413,10.134988505747128,Cal
Noah’s Apple Watch,414,7.0023551020408155,Cal
Noah’s Apple Watch,415,4.278851318944844,Cal
Noah’s Apple Watch,416,4.800664935064936,Cal
Noah’s Apple Watch,417,16.296472222222224,Cal
Noah’s Apple Watch,418,7.767532467532466,Cal
Noah’s Apple Watch,419,8.510316831683168,Cal
Noah’s Apple Watch,420,4.096468325791855,Cal
Noah’s Apple Watch,421,7.2870627615062755,Cal
Noah’s Apple Watch,422,4.279316784869976,Cal
Noah’s Apple Watch,423,5.670857605177993,Cal
Noah’s Apple Watch,424,12.41086956521739,Cal
Noah’s Apple Watch,425,2.8584921135646684,Cal
Noah’s Apple Watch,426,15.153213675213676,Cal
Noah’s Apple Watch,427,5.465416927899686,Cal
Noah’s Apple Watch,428,10.322704142011833,Cal
Noah’s Apple Watch,429,49.80834375,Cal
Noah’s Apple Watch,430,4.483791154791155,Cal
Noah’s Apple Watch,431,9.38021693121693,Cal
Noah’s Apple Watch,432,8.633377990430622,Cal
Noah’s Apple Watch,433,10.019296511627903,Cal
Noah’s Apple Watch,434,44.65554054054055,Cal
Noah’s Apple Watch,435,8.680156565656565,Cal
Noah’s Apple Watch,436,3.970422077922078,Cal
Noah’s Apple Watch,437,4.779509283819628,Cal
Noah’s Apple Watch,438,4.650477922077921,Cal
Noah’s Apple Watch,439,14.666608695652172,Cal
Noah’s Apple Watch,440,14.733572649572649,Cal
Noah’s Apple Watch,441,6.948446640316205,Cal
Noah’s Apple Watch,442,9.355,Cal
Noah’s Apple Watch,443,9.547155913978493,Cal
Noah’s Apple Watch,444,8.557966824644549,Cal
Noah’s Apple Watch,445,6.138161512027492,Cal
Noah’s Apple Watch,446,5.395870870870871,Cal
Noah’s Apple Watch,447,8.870582914572864,Cal
Noah’s Apple Watch,448,9.449963917525771,Cal
Noah’s Apple Watch,449,37.86095454545454,Cal
Noah’s Apple Watch,450,7.006191570881226,Cal
Noah’s Apple Watch,451,4.447477611940298,Cal
Noah’s Apple Watch,452,10.289397660818715,Cal
Noah’s Apple Watch,453,5.640567398119122,Cal
Noah’s Apple Watch,454,12.731313868613139,Cal
Noah’s Apple Watch,455,5.512232628398792,Cal
Noah’s Apple Watch,456,4.743241469816273,Cal
Noah’s Apple Watch,457,8.512659192825112,Cal
Noah’s Apple Watch,458,5.97162372881356,Cal
Noah’s Apple Watch,459,16.58616037735849,Cal
Noah’s Apple Watch,460,4.753892670157068,Cal
Noah’s Apple Watch,461,5.209754491017963,Cal
Noah’s Apple Watch,462,6.590159259259258,Cal
Noah’s Apple Watch,463,7.112086065573771,Cal
Noah’s Apple Watch,464,7.975319999999999,Cal
Noah’s Apple Watch,465,5.837058461538461,Cal
Noah’s Apple Watch,466,4.631477453580902,Cal
Noah’s Apple Watch,467,6.204192307692309,Cal
Noah’s Apple Watch,468,6.831811023622047,Cal
Noah’s Apple Watch,469,3.7984687499999996,Cal
Noah’s Apple Watch,470,22.915432432432432,Cal
Noah’s Apple Watch,471,5.068791666666666,Cal
Noah’s Apple Watch,472,3.903160278745644,Cal
Noah’s Apple Watch,473,68.073,Cal
Noah’s Apple Watch,474,7.663094420600859,Cal
Noah’s Apple Watch,475,6.87634074074074,Cal
Noah’s Apple Watch,476,5.721320463320464,Cal
Noah’s Apple Watch,477,3.4906337349397587,Cal
Noah’s Apple Watch,478,56.339931034482774,Cal
Noah’s Apple Watch,479,4.498278195488722,Cal
Noah’s Apple Watch,480,13.469595419847327,Cal
Noah’s Apple Watch,481,36.29017021276596,Cal
Noah’s Apple Watch,482,28.93042372881356,Cal
Noah’s Apple Watch,483,6.910035714285714,Cal
Noah’s Apple Watch,484,6.055933110367894,Cal
Noah’s Apple Watch,485,7.5181158798283265,Cal
Noah’s Apple Watch,486,5.922983277591973,Cal
Noah’s Apple Watch,487,6.71013553113553,Cal
Noah’s Apple Watch,488,3.67193555093555,Cal
Noah’s Apple Watch,489,11.397906040268456,Cal
Noah’s Apple Watch,490,7.937213333333333,Cal
Noah’s Apple Watch,491,4.811778350515463,Cal
Noah’s Apple Watch,492,8.753534313725492,Cal
Noah’s Apple Watch,493,14.099780487804876,Cal
Noah’s Apple Watch,494,7.156819607843137,Cal
Noah’s Apple Watch,495,6.488121771217712,Cal
Noah’s Apple Watch,496,7.696789029535864,Cal
Noah’s Apple Watch,497,9.226921465968587,Cal
Noah’s Apple Watch,498,6.3989496402877695,Cal
Noah’s Apple Watch,499,8.910871921182265,Cal
Noah’s Apple Watch,500,7.063604838709677,Cal
Noah’s Apple Watch,501,9.292103092783504,Cal
Noah’s Apple Watch,502,6.912810276679841,Cal
Noah’s Apple Watch,503,6.735840909090909,Cal
Noah’s Apple Watch,504,7.942468749999999,Cal
Noah’s Apple Watch,505,8.064714285714285,Cal
Noah’s Apple Watch,506,19.08853260869565,Cal
Noah’s Apple Watch,507,6.310244680851064,Cal
Noah’s Apple Watch,508,7.22043220338983,Cal
Noah’s Apple Watch,509,68.07300000000002,Cal
Noah’s Apple Watch,510,6.872614457831325,Cal
Noah’s Apple Watch,511,10.89078260869565,Cal
Noah’s Apple Watch,512,6.375340350877193,Cal
Noah’s Apple Watch,513,55.93533333333334,Cal
Noah’s Apple Watch,514,30.871945454545457,Cal
Noah’s Apple Watch,515,13.340955223880595,Cal
Noah’s Apple Watch,516,5.194470769230769,Cal
Noah’s Apple Watch,517,8.14562844036697,Cal
Noah’s Apple Watch,518,7.890051948051948,Cal
Noah’s Apple Watch,519,62.90965384615385,Cal
Noah’s Apple Watch,520,11.114288343558282,Cal
Noah’s Apple Watch,521,7.755452586206896,Cal
Noah’s Apple Watch,522,13.273338461538458,Cal
Noah’s Apple Watch,523,13.477097014925372,Cal
Noah’s Apple Watch,524,6.525878136200716,Cal
Noah’s Apple Watch,525,10.638562874251496,Cal
Noah’s Apple Watch,526,26.364276923076925,Cal
Noah’s Apple Watch,527,10.190215909090908,Cal
Noah’s Apple Watch,528,11.054938271604938,Cal
Noah’s Apple Watch,529,3.953504405286343,Cal
Noah’s Apple Watch,530,7.941610859728507,Cal
Noah’s Apple Watch,531,8.089339366515837,Cal
Noah’s Apple Watch,532,13.141546875,Cal
Noah’s Apple Watch,533,9.156105263157894,Cal
Noah’s Apple Watch,534,7.434276150627615,Cal
Noah’s Apple Watch,535,7.199410646387833,Cal
Noah’s Apple Watch,536,8.617858536585365,Cal
Noah’s Apple Watch,537,9.102065989847716,Cal
Noah’s Apple Watch,538,14.700801587301587,Cal
Noah’s Apple Watch,539,29.37725862068966,Cal
Noah’s Apple Watch,540,7.05099203187251,Cal
Noah’s Apple Watch,541,22.44939743589744,Cal
Noah’s Apple Watch,542,7.650761904761905,Cal
Noah’s Apple Watch,543,29.704034482758622,Cal
Noah’s Apple Watch,544,17.665368421052634,Cal
Noah’s Apple Watch,545,12.470393103448275,Cal
Noah’s Apple Watch,546,14.201500000000003,Cal
Noah’s Apple Watch,547,3.645227642276423,Cal
Noah’s Apple Watch,548,30.671160714285712,Cal
Noah’s Apple Watch,549,7.0447837837837834,Cal
Noah’s Apple Watch,550,25.32936619718311,Cal
Noah’s Apple Watch,551,13.523385826771651,Cal
Noah’s Apple Watch,552,32.05934210526316,Cal
Noah’s Apple Watch,553,9.232550802139036,Cal
Noah’s Apple Watch,554,31.75288679245283,Cal
Noah’s Apple Watch,555,16.38898165137615,Cal
Noah’s Apple Watch,556,7.423759183673469,Cal
Noah’s Apple Watch,557,11.874135135135134,Cal
Noah’s Apple Watch,558,10.905763313609468,Cal
Noah’s Apple Watch,559,9.74033510638298,Cal
Noah’s Apple Watch,560,18.075094736842107,Cal
Noah’s Apple Watch,561,8.009353982300885,Cal
